fpr,tpr,threshold
0.02289749625508239,0.19593067068575734,0.593212847212826
0.02311149154718596,0.19593067068575734,0.5930980269387239
0.02311149154718596,0.1966842501883949,0.5929323196654384
0.023325486839289537,0.1966842501883949,0.5928669013385612
0.023325486839289537,0.1974378296910324,0.5926152365215751
0.02353948213139311,0.1974378296910324,0.5924309551141551
0.02353948213139311,0.19894498869630747,0.591853767707269
0.023753477423496684,0.19894498869630747,0.591787321729975
0.023753477423496684,0.199698568198945,0.5911301057649251
0.02482345388401455,0.199698568198945,0.5891709690064394
0.02482345388401455,0.2004521477015825,0.588703318516614
0.025037449176118127,0.2004521477015825,0.5883877254516002
0.025037449176118127,0.2027128862094951,0.5875644205880195
0.025465439760325274,0.2027128862094951,0.5871655956106687
0.025465439760325274,0.20422004521477016,0.5869133226121899
0.026321420928739566,0.20422004521477016,0.5860298320880829
0.026321420928739566,0.2057272042200452,0.5855240762663275
0.02653541622084314,0.2057272042200452,0.5854956842805897
0.02653541622084314,0.20648078372268275,0.5839838330326348
0.02696340680505029,0.20648078372268275,0.5836305641248548
0.02696340680505029,0.20723436322532027,0.5833676084572741
0.02717740209715386,0.20723436322532027,0.5832678559062362
0.02717740209715386,0.20874152223059533,0.581551855618201
0.027391397389257437,0.20874152223059533,0.5811553132430509
0.027391397389257437,0.20949510173323285,0.5808841395308811
0.02760539268136101,0.20949510173323285,0.5806259067469832
0.02760539268136101,0.21024868123587037,0.5805385849596394
0.028033383265568156,0.21024868123587037,0.579854028579703
0.028033383265568156,0.21175584024114544,0.5792910540547271
0.028247378557671732,0.21175584024114544,0.57842664170817
0.028247378557671732,0.21250941974378296,0.577630821723506
0.028461373849775304,0.21250941974378296,0.5769086517654005
0.028461373849775304,0.2132629992464205,0.5768839569024274
0.02867536914187888,0.2132629992464205,0.5768237375281627
0.02867536914187888,0.21401657874905802,0.5765288638044666
0.029103359726086027,0.21401657874905802,0.5755241420939594
0.029103359726086027,0.2155237377543331,0.5734218706887844
0.0293173550181896,0.2155237377543331,0.5734185639189009
0.0293173550181896,0.2162773172569706,0.5732534364191456
0.029959340894500322,0.2162773172569706,0.5725216448003436
0.029959340894500322,0.2192916352675207,0.5699967295777999
0.03038733147870747,0.2192916352675207,0.5692306868938825
0.03038733147870747,0.22079879427279578,0.5684118643441928
0.03060132677081104,0.22079879427279578,0.5675176142210047
0.03060132677081104,0.22230595327807084,0.5669678470152006
0.03145730793922534,0.22230595327807084,0.5657440953579642
0.03145730793922534,0.22381311228334588,0.5654179371501072
0.03167130323132891,0.22381311228334588,0.5652503106066821
0.03167130323132891,0.22532027128862095,0.5642564631399547
0.032099293815536056,0.22532027128862095,0.5640920598134936
0.032099293815536056,0.22607385079125847,0.5640325683535715
0.032313289107639635,0.22607385079125847,0.5627683376868171
0.032313289107639635,0.22682743029389602,0.5625997588189491
0.03252728439974321,0.22682743029389602,0.5625664516343547
0.03252728439974321,0.22833458929917105,0.5616108692524849
0.03274127969184678,0.22833458929917105,0.5612775050270981
0.03274127969184678,0.2290881688018086,0.5612121668177923
0.03295527498395035,0.2290881688018086,0.5610094540449009
0.03295527498395035,0.23134890730972119,0.5602649603414898
0.033169270276053923,0.23134890730972119,0.5602527966428871
0.033169270276053923,0.23285606631499622,0.559985512721006
